,cor_name,cor_rate,obligation,market_type,listed_date,offer_price,sicho_p,profit_percent,sales,profit,shares_to_pub,sub_rate,pre_demand_day,subs_day,l_exp_offer_price,h_exp_offer_price,score,nasdaq_score,range,Quater_per,search_amt,grade
144,티앤엘,338.91,0.41,0,20201120,36000,72000,100.0,32655.0,7286.0,1.0,1109.19,2020-11-09,2020-11-13,34000,38000,0.46,0.009000000000000001,891,0.655,-0.104,12
145,하나기술,1393.98,16.83,0,20201125,35000,70000,100.0,59294.0,4317.0,1.0,1802.1,2020-11-09,2020-11-16,31000,35000,0.59,0.013000000000000001,892,0.655,0.024,12
146,에이플러스에셋어드바이저,3.66,25.4,1,20201120,7500,8100,8.0,269373.0,15385.0,0.41,24.75,2020-11-05,2020-11-11,10500,12300,0.54,0.009000000000000001,890,0.655,0.028,2
147,고바이오랩,64.33,0.03,0,20201118,15000,30000,100.0,577.0,-44067.0,1.0,566.54,2020-11-03,2020-11-10,18000,23000,0.3,-0.002,889,0.655,-0.033,12
148,네패스아크,707.7,1.6,0,20201117,26500,36200,36.6,54719.0,4653.0,1.0,830.21,2020-11-02,2020-11-10,23400,26500,0.24,0.008,888,0.655,-0.138,5
149,교촌에프앤비,999.44,3.9,1,20201112,12300,23850,93.9,380091.0,29518.0,0.7,1318.29,2020-10-28,2020-11-04,10600,12300,0.34,0.02,887,0.655,-0.041,11
150,소룩스,1135.7,0.8,0,20201106,10000,20000,100.0,71108.0,5794.0,0.82,1660.08,2020-10-23,2020-10-30,8000,10000,0.43,0.026000000000000002,886,0.655,-0.193,12
151,위드텍,1336.49,23.53,0,20201030,25000,37100,48.4,58061.0,11129.0,1.0,1185.51,2020-10-14,2020-10-21,21000,25000,0.47,0.016,885,0.655,-0.147,6
152,센코,848.37,2.2,0,20201029,13000,13350,2.69,19835.0,-2411.0,0.82,366.42,2020-10-13,2020-10-21,10000,13000,0.43,-0.037000000000000005,884,0.655,-0.128,2
153,바이브컴퍼니,1221.45,7.96,0,20201028,28000,40000,42.86,16298.0,-777.0,1.0,1266.22,2020-10-12,2020-10-20,23000,28000,0.35,0.006,883,0.655,-0.059,6
154,미코바이오메드,159.15,0.02,0,20201022,15000,16100,7.33,4098.0,-13172.0,1.0,41.74,2020-10-06,2020-10-14,12000,15000,0.52,-0.003,882,0.655,-0.007,2
155,피플바이오,40.4,5.73,0,20201019,20000,18000,-10.0,895.0,-4001.0,1.0,51.08,2020-09-23,2020-10-08,25000,30000,0.67,-0.004,881,0.655,-0.123,1
156,넥스틴,30.25,23.3,0,20201008,75400,71100,-5.7,9394.0,-2625.0,1.0,13.92,2020-09-18,2020-09-25,61500,75400,0.54,0.019,879,0.655,-0.1,1
157,원방테크,406.8,3.2,0,20200924,54300,48900,-9.94,118882.0,14592.0,0.3,348.77,2020-09-08,2020-09-16,43000,54300,0.3,-0.03,878,1.0,-0.14,1
158,비나텍,1098.1,22.47,0,20200923,33000,44000,33.33,42763.0,4405.0,1.0,1386.85,2020-09-07,2020-09-15,27000,32000,0.49,0.017,877,1.0,0.029,5
159,박셀바이오,94.18,11.68,0,20200922,30000,27000,-10.0,237069.12,-1254.0,1.0,96.44,2020-09-03,2020-09-11,30000,35000,0.54,-0.001,876,1.0,0.161,1
160,압타머사이언스,830.32,3.27,0,20200916,25000,28850,15.4,408.0,-3853.0,1.0,1251.29,2020-09-02,2020-09-08,20000,25000,0.28,0.012,873,1.0,0.359,3
161,비비씨,977.5,3.9,0,20200921,30700,27650,-9.93,19073.0,5653.0,0.79,464.19,2020-09-02,2020-09-10,27100,30700,0.44,-0.011000000000000001,875,1.0,-0.002,1
162,핌스,1210.28,4.39,0,20200918,19000,21000,10.53,37783.0,5544.0,0.7,1161.84,2020-09-02,2020-09-10,15000,19000,0.37,-0.013000000000000001,874,1.0,-0.166,3
163,이오플로우,150.87,14.83,0,20200914,19000,21750,14.47,172870.4,-9389.0,1.0,686.71,2020-08-27,2020-09-04,18000,21000,0.29,-0.006,872,1.0,-0.021,3
164,카카오게임즈,1478.53,58.59,0,20200910,24000,48000,100.0,322392.0,33315.0,1.0,1524.8,2020-08-26,2020-09-02,20000,24000,0.34,0.027000000000000003,871,1.0,0.53,12
165,피엔케이피부임상연구센타,1372.51,17.1,0,20200909,18300,28000,53.01,12499.0,5376.0,0.6,1727.11,2020-08-25,2020-09-01,16100,18300,0.48,-0.040999999999999995,870,1.0,0.323,7
166,아이디피,894.0,7.4,0,20200824,9800,13200,34.69,23230.0,2916.0,0.79,1149.83,2020-08-06,2020-08-12,8800,9800,0.47,0.004,869,1.0,0.021,5
167,셀레믹스,1203.41,5.41,0,20200821,20000,24900,24.5,5141.0,-2256.0,1.0,1176.45,2020-08-03,2020-08-11,16100,20000,0.35,0.011000000000000001,868,1.0,0.127,4
168,브랜드엑스코퍼레이션,47.06,9.48,0,20200813,13000,12900,-0.77,64097.0,7629.0,0.6,8.54,2020-07-30,2020-08-05,12400,15300,0.33,0.021,866,1.0,-0.099,1
169,미투젠,1114.56,1.35,0,20200818,27000,29100,7.78,509568.1,13099.60952,0.52,1010.86,2020-07-30,2020-08-06,21000,27000,0.39,0.01,867,1.0,-0.096,2
170,영림원소프트랩,1269.3,4.3,0,20200812,11500,17600,53.04,37899.0,4127.0,1.0,2493.57,2020-07-27,2020-08-04,9500,11500,0.31,-0.017,865,1.0,1.0,7
171,한국파마,1296.86,27.56,0,20200810,9000,18000,100.0,66136.0,5528.0,-5.23,2036.0,2020-07-22,2020-07-30,6500,8500,0.24,-0.009000000000000001,864,1.0,-0.045,12
172,이루다,1316.5,7.8,0,20200806,9000,18000,100.0,17779.0,2031.0,0.8,3039.55,2020-07-20,2020-07-28,7500,9000,0.31,0.005,863,1.0,0.111,12
173,와이팜,407.01,8.01,0,20200731,11000,15550,41.36,125429.0,11334.0,0.5,712.13,2020-07-16,2020-07-22,9700,11000,0.5,0.004,862,1.0,0.143,6
174,이엔드디,1168.72,8.99,0,20200730,14400,18200,26.39,58313.0,6194.0,1.0,808.62,2020-07-14,2020-07-22,12350,14400,0.28,0.013999999999999999,861,1.0,-0.035,4
175,엠투아이,61.7,1.6,0,20200729,15600,18850,20.83,24715.0,6003.0,0.25,176.83,2020-07-09,2020-07-17,15600,18900,0.2,-0.013000000000000001,860,1.0,0.131,4
176,더네이쳐홀딩스,97.21,8.46,0,20200727,46000,41400,-10.0,235344.0,16142.0,0.83,151.9,2020-07-08,2020-07-16,45000,50000,0.2,-0.009000000000000001,859,1.0,-0.175,1
177,제놀루션,1161.09,21.36,0,20200724,14000,28000,100.0,3951.0,-287.0,1.0,894.67,2020-07-08,2020-07-15,12000,14000,0.36,-0.023,858,1.0,0.033,12
178,솔트룩스,528.17,5.58,0,20200723,25000,40000,60.0,15335.0,145.0,1.0,953.53,2020-07-07,2020-07-14,24000,30000,0.22,0.002,857,1.0,-0.003,8
179,티에스아이,1283.73,4.97,0,20200722,10000,20000,100.0,60918.0,-12175.0,0.75,1621.1,2020-07-06,2020-07-14,7500,9500,0.24,-0.008,856,1.0,-0.048,12
180,에이프로,1090.8,10.46,0,20200716,21600,43200,100.0,67358.0,7578.0,1.0,1582.52,2020-07-02,2020-07-09,19000,21600,0.3,0.006,855,1.0,-0.13,12
181,소마젠,69.46,11.0,0,20200713,11000,11650,5.91,21214.0,-2623.0,1.0,4.42,2020-06-22,2020-06-30,11000,15000,0.37,0.006999999999999999,854,1.0,0.175,2
182,신도기연,1272.9,14.51,0,20200706,16000,32000,100.0,48854.0,3189.0,1.0,955.01,2020-06-22,2020-06-26,14000,16000,0.36,0.005,853,1.0,-0.156,12
183,위더스제약,1033.41,17.36,0,20200703,15900,31800,100.0,51732.0,8661.0,0.62,1082.03,2020-06-18,2020-06-26,13900,15900,0.16,0.005,852,1.0,-0.245,12
184,SK바이오팜,835.66,81.15,1,20200702,49000,98000,100.0,1069.0,-142139.0,0.68,323.03,2020-06-17,2020-06-24,36000,49000,0.31,0.01,851,1.0,-0.09,12
185,마크로밀엠브레인,1056.8,19.39,0,20200701,6800,13600,100.0,39075.0,1952.0,1.0,888.01,2020-06-15,2020-06-19,5200,6400,0.22,0.019,850,1.0,-0.112,12
186,젠큐릭스,77.03,12.64,0,20200625,22700,25100,10.57,267.0,-5649.0,1.0,12.35,2020-06-10,2020-06-16,22700,26100,0.26,-0.022000000000000002,849,0.5,0.009,3
187,엘이티,1255.9,24.5,0,20200622,7800,15600,100.0,40933.0,7172.0,1.0,1552.16,2020-06-04,2020-06-12,6400,7800,0.45,0.0,848,0.5,-0.055,12
188,에스씨엠생명과학,1032.17,7.7,0,20200617,17000,29500,73.53,29.0,-40095.0,1.0,814.91,2020-06-02,2020-06-09,14000,17000,0.3,0.017,847,0.5,0.44,9
189,드림씨아이에스,926.11,6.82,0,20200522,14900,28000,87.92,19200.0,3417.0,1.0,669.22,2020-05-07,2020-05-13,13000,14900,0.3,-0.01,846,0.5,-0.021,10
190,엔피디,307.5,8.78,0,20200316,5400,4860,-10.0,259266.0,8574.0,1.0,32.65,2020-02-25,2020-03-04,5400,6300,0.63,0.09300000000000001,845,0.455,-0.032,1
191,플레이디,1270.7,7.55,0,20200312,8500,11250,32.35,34711.0,6038.0,1.0,864.8,2020-02-24,2020-03-03,6800,7700,0.95,-0.047,844,0.455,0.108,5
192,서울바이오시스,1119.0,10.5,0,20200306,7500,13000,73.33,368194.0,5857.0,1.0,942.7,2020-02-20,2020-02-27,6500,7500,0.52,-0.031,843,0.455,-0.06,9
193,제이앤티씨,1077.88,6.72,0,20200304,11000,10200,-7.27,229357.0,28114.0,1.0,3.48,2020-02-19,2020-02-25,8500,10500,0.56,-0.03,842,0.455,-0.121,1
194,켄코아에어로스페이스,120.75,2.55,0,20200303,10000,11500,15.0,28937.0,-9409.0,0.84,256.68,2020-02-17,2020-02-21,13000,15000,0.23,0.045,841,0.455,-0.117,3
195,레몬,426.0,6.3,0,20200228,7200,8620,19.72,31438.0,-2377.0,1.0,800.07,2020-02-12,2020-02-20,6200,7200,0.18,-0.046,840,0.455,0.192,3
196,서남,1228.4,5.21,0,20200220,3100,3900,25.81,4854.0,-1449.0,1.0,881.6,2020-02-04,2020-02-11,2700,3100,0.21,0.009000000000000001,839,0.455,0.173,4
197,위세아이텍,1105.93,6.95,0,20200210,12000,13900,15.83,16549.0,1505.0,1.0,1076.62,2020-01-20,2020-01-30,10000,11200,0.44,-0.005,838,0.455,0.026,3
198,천랩,51.11,11.0,0,20191226,40000,42950,7.38,3924.0,-3135.0,1.0,638.63,2019-12-12,2019-12-18,63000,78000,0.34,0.001,836,0.273,-0.05,2
199,피피아이,997.33,2.47,0,20191226,7000,11000,57.14,38120.0,2549.0,1.0,1147.7,2019-12-10,2019-12-17,6000,7000,0.38,0.001,837,0.273,-0.033,7
200,브릿지바이오테라퓨틱스,58.85,0.06,0,20191220,60000,62400,4.0,509568.1,-40733.0,1.0,33.52,2019-12-09,2019-12-13,70000,80000,0.29,0.006999999999999999,834,0.273,0.076,2
201,메탈라이프,1288.21,22.46,0,20191224,13000,26000,100.0,19270.0,3742.0,1.0,1397.97,2019-12-09,2019-12-13,10500,13000,0.24,0.002,835,0.273,-0.096,12
202,메드팩토,86.41,13.83,0,20191219,40000,40000,0.0,509568.1,-37578.0,1.0,18.84,2019-12-05,2019-12-11,34000,43000,0.31,0.0,833,0.273,0.587,2
203,신테카바이오,75.61,1.32,0,20191217,12000,14950,24.58,287.0,-3747.0,1.0,123.2,2019-12-02,2019-12-10,15000,19000,0.49,0.009000000000000001,832,0.273,0.314,4
204,제이엘케이인스펙션,69.81,9.48,0,20191211,9000,8500,-5.56,363.0,-6277.0,1.0,8.49,2019-11-26,2019-12-03,11000,14500,0.24,-0.001,831,0.273,0.03266972477064218,1
205,태웅로직스,1024.98,2.53,0,20191210,4500,8170,81.56,24394.0,7318.0,1.0,618.52,2019-11-21,2019-11-27,3700,4500,0.27,-0.004,830,0.273,-0.047,10
206,리메드,24.76,11.0,0,20191206,13000,14100,8.46,8004.0,-7381.0,1.0,92.69,2019-11-19,2019-11-26,14500,16500,0.2,0.0,829,0.273,-0.08,2
207,코리아센터,37.77,6.04,0,20191129,18000,23000,27.78,189670.0,4874.0,0.91,4.13,2019-11-18,2019-11-22,24000,27200,0.15,0.006999999999999999,828,0.273,-0.134,4
208,노터스,699.46,0.59,0,20191127,20000,29750,48.75,36308.0,3747.0,1.0,22.31,2019-11-07,2019-11-15,17000,20000,0.51,0.002,827,0.273,-0.122,6
209,센트랄모텍,862.63,11.46,1,20191125,6000,7650,27.5,313342.0,4469.0,1.0,580.5,2019-11-07,2019-11-14,5000,6000,0.59,0.002,826,0.273,0.39,4
210,티움바이오,37.3,9.48,0,20191122,12000,11800,-1.67,1129.0,-13752.0,1.0,5.3,2019-11-05,2019-11-12,16000,20000,0.51,-0.002,825,0.273,0.087,1
211,우양,1195.37,10.52,0,20191120,4200,6060,44.29,107437.0,3933.0,0.67,1037.31,2019-11-05,2019-11-12,3800,4200,0.39,0.002,822,0.273,0.156,6
212,코리아에셋투자증권,945.66,2.25,0,20191120,10000,9900,-1.0,165962.0,5507.0,1.0,231.78,2019-11-04,2019-11-12,8000,10000,0.26,0.002,823,0.273,0.7,1
213,현대에너지솔루션,26.63,3.07,1,20191119,18000,18200,1.11,347623.0,18614.0,1.0,126.68,2019-11-04,2019-11-08,24000,28000,0.32,0.001,821,0.273,0.254,2
214,씨에스베어링,1246.86,4.65,0,20191121,8400,8400,0.0,50364.0,3232.0,0.6,699.67,2019-11-04,2019-11-12,7400,8400,0.56,-0.005,824,0.273,0.137,2
215,에스제이그룹,946.62,13.56,0,20191118,38600,43500,12.69,68630.0,3531.0,1.0,512.93,2019-10-31,2019-11-08,32000,38600,0.15,0.006999999999999999,820,0.273,-0.219,3
216,제테마,12.41,9.48,0,20191114,21000,20100,-4.29,11208.0,-15752.0,1.0,590.02,2019-10-30,2019-11-07,36000,48000,0.4,0.0,819,0.273,0.039,1
217,라파스,202.06,9.48,0,20191111,20000,19950,-0.25,9725.0,-3657.0,1.0,813.16,2019-10-25,2019-11-04,24000,29000,0.24,0.005,817,0.273,-0.05,1
218,아이티엠반도체,1078.5,15.8,0,20191107,26000,26750,2.88,228237.0,18159.0,0.91,321.09,2019-10-24,2019-10-31,23000,26000,0.45,-0.003,816,0.273,-0.034,2
219,자이에스앤디,768.58,5.1,1,20191106,5200,6650,27.88,212696.0,10716.0,1.0,665.41,2019-10-21,2019-10-29,4200,5200,0.18,0.0,815,0.273,0.104,4
220,한화시스템,23.61,4.24,1,20191113,12250,11600,-5.31,1128925.0,41242.0,0.25,16.84,2019-10-21,2019-11-05,12250,14000,0.26,0.003,818,0.273,0.056,1
221,지누스,45.68,13.73,1,20191030,70000,73500,5.0,621764.0,43609.0,0.73,0.63,2019-10-16,2019-10-22,80000,90000,0.38,-0.006,812,0.273,0.035,2
222,티라유텍,1240.9,11.9,0,20191031,12050,24100,100.0,22771.0,1525.0,1.0,1164.16,2019-10-16,2019-10-24,10550,12050,0.32,0.003,813,0.273,0.191,12
223,미디어젠,576.27,1.88,0,20191105,10600,11250,6.13,13383.0,-533.0,1.0,573.16,2019-10-14,2019-10-22,9400,10600,0.56,0.006,814,0.273,-0.101,2
224,캐리소프트,924.83,2.7,0,20191029,9000,12100,34.44,9969.0,-2189.0,1.0,1067.0,2019-10-14,2019-10-22,7000,9000,0.4,0.01,811,0.273,0.069,5
225,케이엔제이,1144.3,5.5,0,20191025,11000,15700,42.73,51107.0,1698.0,1.0,1104.68,2019-10-10,2019-10-17,8400,11000,0.53,0.008,810,0.273,-0.024,6
226,엔바이오니아,425.8,3.8,0,20191024,8200,10700,30.49,8545.0,648.0,1.0,910.32,2019-10-07,2019-10-15,8200,10300,0.29,0.002,809,0.273,-0.097,5
227,팜스빌,1035.53,7.05,0,20191022,14000,16800,20.0,19833.0,4815.0,0.87,674.04,2019-10-01,2019-10-11,11000,14000,0.33,0.009000000000000001,808,0.273,-0.005,4
228,라온피플,330.36,1.5,0,20191018,14000,13300,-5.0,21764.0,6250.0,1.0,2.07,2019-10-01,2019-10-11,14000,17000,0.36,0.004,807,0.273,-0.162,1
229,아톤,810.88,9.5,0,20191017,43000,46050,7.09,28033.0,4096.0,0.8,653.96,2019-09-30,2019-10-08,30000,43000,0.29,-0.003,806,0.273,-0.162,2
230,녹십자웰빙,657.93,4.49,0,20191014,11300,11900,5.31,53883.0,5678.0,1.0,657.66,2019-09-24,2019-10-02,9400,11300,0.43,0.013000000000000001,805,0.273,-0.132,2
231,올리패스,11.07,0.4,0,20190920,20000,30600,53.0,488.0,-27825.0,1.0,419.4,2019-08-30,2019-09-06,37000,45000,0.61,0.001,804,0.33299999999999996,-0.102,7
232,라닉스,51.68,93.2,0,20190918,6000,7100,18.33,9811.0,661.0,1.0,770.88,2019-08-29,2019-09-06,8000,10500,0.46,0.004,803,0.33299999999999996,-0.036,3
233,한독크린텍,1117.61,8.77,0,20190905,15100,24500,62.25,39627.0,4165.0,1.0,728.28,2019-08-22,2019-08-28,13300,15100,0.43,0.013000000000000001,802,0.33299999999999996,-0.014,8
234,네오크레마,96.6,18.7,0,20190822,8000,9530,19.13,21745.0,3562.0,1.0,1.59,2019-08-07,2019-08-13,10000,11500,0.86,0.009000000000000001,801,0.33299999999999996,-0.036,3
235,나노브릭,39.3,19.1,0,20190819,16000,14400,-10.0,7186.0,859.0,1.0,2.58,2019-08-01,2019-08-08,18000,22000,0.6,0.017,799,0.33299999999999996,0.408,1
236,에스피시스템스,1116.32,13.68,0,20190814,4900,9800,100.0,46873.0,3235.0,0.68,786.16,2019-07-29,2019-08-06,4300,4900,0.23,0.019,798,0.33299999999999996,0.107,12
237,레이,1013.19,10.27,0,20190808,20000,25150,25.75,47565.0,6779.0,1.0,779.56,2019-07-22,2019-07-30,17000,20000,0.21,0.004,797,0.33299999999999996,0.012,4
238,코윈테크,163.54,0.9,0,20190805,34500,31050,-10.0,76832.0,10339.0,1.0,0.48,2019-07-18,2019-07-26,28400,34500,0.26,-0.013000000000000001,795,0.33299999999999996,0.193,1
239,그린플러스,863.94,5.85,0,20190807,10000,11150,11.5,42151.0,2213.0,1.0,700.96,2019-07-18,2019-07-26,8500,10000,0.22,0.013999999999999999,796,0.33299999999999996,-0.052,3
240,세경하이테크,10.71,74.52,0,20190730,35000,33250,-5.0,176797.0,28640.0,1.0,1.2,2019-07-17,2019-07-23,46000,52000,0.54,-0.004,791,0.33299999999999996,0.052,1
241,덕산테코피아,348.63,7.17,0,20190802,19000,17100,-10.0,70930.0,18783.0,0.79,1.96,2019-07-17,2019-07-24,17000,19000,0.69,-0.008,794,0.33299999999999996,-0.011,1
242,한국바이오젠,1087.6,27.56,0,20190801,6000,12000,100.0,16434.0,2130.0,0.8,1019.62,2019-07-17,2019-07-24,4700,5700,0.57,-0.012,792,0.33299999999999996,-0.009,12
243,슈프리마아이디,1124.05,13.14,0,20190801,27000,34750,28.7,18081.0,3571.0,0.77,707.26,2019-07-16,2019-07-24,23000,27000,0.16,-0.012,793,0.33299999999999996,0.155,4
244,윌링스,1082.15,18.18,0,20190725,12500,22800,82.4,54327.0,4294.0,0.7,532.83,2019-07-10,2019-07-17,10000,12500,0.36,0.008,790,0.33299999999999996,0.01,10
245,에이스토리,614.25,3.56,0,20190719,14300,12900,-9.79,46446.0,2320.0,1.0,131.51,2019-07-03,2019-07-10,11600,14300,0.4,0.003,788,0.33299999999999996,-0.019,1
246,플리토,1133.0,22.0,0,20190717,26000,31600,21.54,3505.0,-3761.0,0.68,710.71,2019-07-01,2019-07-09,19000,23000,0.27,-0.004,787,0.33299999999999996,0.033,4
247,세틀뱅크,1122.0,14.8,0,20190712,55000,49500,-10.0,57164.0,11995.0,0.64,309.6,2019-06-27,2019-07-05,44000,49000,0.33,-0.001,786,0.33299999999999996,-0.087,1
248,아이스크림에듀,124.73,1.34,0,20190711,15900,14350,-9.75,86608.0,7108.0,1.0,5.7,2019-06-25,2019-07-02,15900,18000,0.26,0.006999999999999999,785,0.33299999999999996,0.26,1
249,펌텍코리아,5.75,9.48,0,20190704,190000,171000,-10.0,151070.0,20776.0,0.03,0.51,2019-06-18,2019-06-26,240000,270000,0.46,0.008,784,0.33299999999999996,-0.052,1
250,에이에프더블류,866.03,13.72,0,20190701,22500,28000,24.44,30330.0,8713.0,0.53,552.22,2019-06-12,2019-06-20,19500,22500,0.49,0.005,783,0.33299999999999996,-0.038,4
251,압타바이오,856.41,35.1,0,20190612,30000,50200,67.33,300.0,-31123.0,1.0,663.03,2019-05-28,2019-06-04,21000,25000,0.53,0.0,782,1.0,0.227,8
252,까스텔바쟉,32.53,3.86,0,20190610,12000,17000,41.67,84152.0,6356.0,0.29,3.4,2019-05-27,2019-05-31,16000,19000,0.39,0.017,781,1.0,-0.228,6
253,마이크로디지탈,621.48,2.29,0,20190605,23000,41050,78.48,4554.0,-30.0,1.0,1116.34,2019-05-20,2019-05-28,20000,23000,0.43,0.026000000000000002,780,1.0,0.033,9
254,컴퍼니케이파트너스,865.66,27.8,0,20190523,4500,8200,82.22,9866.0,3336.0,1.0,850.46,2019-05-08,2019-05-14,3600,4000,0.31,-0.004,778,1.0,-0.083,10
255,수젠텍,75.21,3.15,0,20190528,12000,11150,-7.08,3440.0,-20960.0,1.0,1.48,2019-05-07,2019-05-16,12000,14000,0.37,0.001,779,1.0,0.017,1
256,에스앤케이,317.3,11.59,0,20190507,40400,36400,-9.9,237069.12,25672.702019999997,1.0,185.17,2019-04-17,2019-04-24,30800,40400,0.17,-0.005,777,1.0,0.009,1
257,현대오토에버,797.36,57.79,1,20190328,48000,75500,57.29,1473376.0,4247.069767,0.1,345.24,2019-03-13,2019-03-20,40000,44000,0.27,-0.006,775,0.263,-0.061,7
258,아모그린텍,164.22,3.05,0,20190329,9900,10300,4.04,111297.0,-5238.0,0.8,22.13,2019-03-12,2019-03-20,8800,9900,0.44,0.003,776,0.263,-0.017,2
259,지노믹트리,372.0,22.8,0,20190327,27000,29450,9.07,454.0,-2113.0,1.0,13.1,2019-03-11,2019-03-19,17000,25000,0.3,0.006999999999999999,774,0.263,0.027,2
260,이지케어텍,1108.03,40.25,0,20190322,12300,24600,100.0,55374.0,3606.0,1.0,1272.11,2019-03-05,2019-03-13,10100,12300,0.29,0.013999999999999999,773,0.263,-0.046,12
261,미래에셋벤처투자,441.4,3.7,0,20190315,4500,6150,36.67,54949.0,6305.0,1.0,1021.77,2019-02-27,2019-03-08,3700,4500,0.43,-0.002,772,0.263,-0.145,5
262,드림텍,395.96,0.8,1,20190314,13000,17350,33.46,527609.0,9607.0,0.54,562.7,2019-02-25,2019-03-05,11000,13000,0.38,0.006999999999999999,771,0.263,0.116,5
263,에코프로비엠,988.49,45.04,0,20190305,48000,61100,27.29,289870.0,15159.0,1.0,273.78,2019-02-14,2019-02-22,37500,42900,0.49,-0.002,770,0.263,-0.037,4
264,셀리드,778.77,10.49,0,20190220,33000,43750,32.58,144312.06,-5408.0,1.0,818.83,2019-01-29,2019-02-12,25000,31000,0.22,0.002,769,0.263,0.099,5
265,천보,891.1,15.8,0,20190211,40000,52500,31.25,87606.0,14822.0,0.8,426.09,2019-01-21,2019-01-29,35000,40000,0.37,0.001,768,0.263,-0.013,5
266,이노테라피,154.44,2.83,0,20190201,18000,22200,23.33,180.0,-3012.0,1.0,463.37,2019-01-16,2019-01-24,20200,25200,0.28,0.013999999999999999,767,0.263,-0.092,4
267,노랑풍선,978.43,12.42,0,20190130,20000,30350,51.75,83822.0,10436.0,0.74,1025.2,2019-01-15,2019-01-22,15500,19000,0.29,-0.008,766,0.263,0.039,7
268,웹케시,614.0,6.8,0,20190125,26000,31700,21.92,77086.0,3679.0,1.0,9473.1,2019-01-09,2019-01-17,24000,26000,0.44,0.006999999999999999,765,0.263,0.127,4
269,에어부산,23.89,0.4,1,20181227,3600,4020,11.67,561657.0,28464.0,0.4,36.5,2018-12-13,2018-12-19,3600,4000,0.44,0.057999999999999996,764,0.579,-0.001,3
270,비피도,74.62,65.37,0,20181226,18000,36000,100.0,13664.0,2425.0,1.0,159.97,2018-12-11,2018-12-18,22100,28700,0.42,-0.022000000000000002,763,0.579,-0.071,12
271,유틸렉스,597.2,18.63,0,20181224,50000,60100,20.2,133.0,-9593.0,1.0,322.96,2018-12-10,2018-12-14,38000,50000,0.46,-0.03,762,0.579,0.314,4
272,디케이티,771.42,3.5,0,20181221,7400,12900,74.32,117043.0,4611.0,1.0,780.32,2018-12-06,2018-12-13,6000,7400,0.5,-0.016,761,0.579,-0.062,9
273,에이비엘바이오,60.08,10.99,0,20181219,15000,13500,-10.0,71.0,-74734.0,1.0,0.78,2018-12-06,2018-12-12,13000,17000,0.57,0.004,759,0.579,0.02,1
274,위지윅스튜디오,177.33,1.13,0,20181220,11000,11250,2.27,12989.0,499.0,1.0,6.84,2018-12-06,2018-12-13,9000,13000,0.59,-0.022000000000000002,760,0.579,0.244,2
275,머큐리,749.57,13.35,0,20181214,6100,9630,57.87,138330.0,4443.0,0.5,930.39,2018-11-29,2018-12-06,5200,6100,0.05,-0.004,758,0.579,0.027,7
276,전진바이오팜,14.69,27.2,0,20181214,10000,11550,15.5,3136.0,-3041.0,1.0,24.8,2018-11-28,2018-12-05,15000,17000,0.74,-0.004,757,0.579,-0.023,3
277,이노메트리,765.22,11.39,0,20181212,26000,40000,53.85,14063.0,1177.0,1.0,791.16,2018-11-27,2018-12-04,21000,25000,0.32,0.002,755,0.579,-0.069,7
278,뉴트리,28.68,9.48,0,20181213,14500,13050,-10.0,60383.0,2096.0,0.8,0.19,2018-11-27,2018-12-04,14500,17000,0.25,0.009000000000000001,756,0.579,0.219,1
279,대유에이피,299.23,34.64,0,20181207,3000,6000,100.0,206580.0,6502.0,1.0,11.12,2018-11-21,2018-11-28,2600,3300,0.25,0.004,754,0.579,0.007,12
280,베스파,24.81,9.48,0,20181203,35000,33400,-4.57,31115.0,5735.0,1.0,3.3,2018-11-15,2018-11-22,44800,59700,0.47,0.008,752,0.579,-0.023,1
281,윙입푸드,131.15,73.2,0,20181130,2000,1800,-10.0,82064.0,16388.0,1.0,0.71,2018-11-14,2018-11-22,2000,3000,0.77,-0.003,751,0.579,0.131,1
282,티로보틱스,56.9,9.48,0,20181129,16000,14400,-10.0,70378.0,7308.0,1.0,177.86,2018-11-14,2018-11-20,16000,18000,0.57,0.028999999999999998,748,0.579,0.359,1
283,에코캡,20.66,9.48,0,20181205,4200,4100,-2.38,84224.0,2783.0,1.0,0.35,2018-11-12,2018-11-20,4200,5200,0.47,-0.038,753,0.579,0.015,1
284,티앤알바이오팹,101.9,1.0,0,20181128,18000,16200,-10.0,406.0,-4058.0,1.0,500.35,2018-11-12,2018-11-16,18000,23000,0.31,0.0,747,0.579,0.295,1
285,엠아이텍,472.57,0.42,0,20181129,4500,4050,-10.0,22541.0,2051.0,0.5,883.39,2018-11-12,2018-11-20,3900,4500,0.53,0.028999999999999998,749,0.579,-0.052,1
286,네오펙트,338.01,0.89,0,20181128,11000,9900,-10.0,7288.0,160.0,1.0,400.8,2018-11-12,2018-11-20,10000,12500,0.33,0.0,746,0.579,-0.084,1
287,남화산업,822.09,6.14,0,20181129,3700,5610,51.62,14214.0,8543.0,1.0,858.4,2018-11-08,2018-11-16,3100,3700,0.5,0.028999999999999998,750,0.579,-0.142,7
288,싸이토젠,608.85,0.7,0,20181122,17000,17800,4.71,850.0,-2149.0,1.0,705.49,2018-11-08,2018-11-14,13000,17000,0.41,0.009000000000000001,743,0.579,-0.024,2
289,아시아나IDT,7.04,9.48,1,20181123,15000,14300,-4.67,264919.0,19397.0,0.33,1.21,2018-11-07,2018-11-15,19300,24100,0.37,0.009000000000000001,745,0.579,0.042,1
